Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\Roger\Heterofiber_project\revision\nemaline_myopathy_bulk\X1768\raw\20240522_TIMS6_EVO4_PRI_DIA_30SPD_X1768_P0008_R1296_control_1_S2-A1_1_9734.d	D:\Roger\Heterofiber_project\revision\nemaline_myopathy_bulk\X1768\raw\20240522_TIMS6_EVO4_PRI_DIA_30SPD_X1768_P0008_R1296_control_2_S2-A2_1_9735.d	D:\Roger\Heterofiber_project\revision\nemaline_myopathy_bulk\X1768\raw\20240522_TIMS6_EVO4_PRI_DIA_30SPD_X1768_P0008_R1296_control_3_S2-A3_1_9736.d	D:\Roger\Heterofiber_project\revision\nemaline_myopathy_bulk\X1768\raw\20240522_TIMS6_EVO4_PRI_DIA_30SPD_X1768_P0008_R1296_troponin_1_S2-A4_1_9737.d	D:\Roger\Heterofiber_project\revision\nemaline_myopathy_bulk\X1768\raw\20240522_TIMS6_EVO4_PRI_DIA_30SPD_X1768_P0008_R1296_troponin_2_S2-A5_1_9738.d	D:\Roger\Heterofiber_project\revision\nemaline_myopathy_bulk\X1768\raw\20240522_TIMS6_EVO4_PRI_DIA_30SPD_X1768_P0008_R1296_troponin_3_S2-A6_1_9739.d
Q99685	Q99685	MGLL_HUMAN	MGLL	Monoglyceride lipase	1259.59	886.907	525.911	915.782	2968	2756.27
Q99714	Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	1983.59	1786.71	2541.97		2088.53	1640.73
Q99729	Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	3892.19	4501.31	3422.04	2964.19	4605.82	6228.43
Q99733	Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4	13490.5	17521.4	15588.4	17479.6	18162.5	23558.7
Q99757	Q99757	THIOM_HUMAN	TXN2	Thioredoxin, mitochondrial	17981.9	16402.8	15818.8		8000.77	4601.26
Q99766	Q99766	ATP5S_HUMAN	DMAC2L	ATP synthase subunit s, mitochondrial	969.814	1604.08	834.973		634.998	
Q99798	Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial	186073	199544	192042	118321	122561	74505.7
Q99807	Q99807	COQ7_HUMAN	COQ7	5-demethoxyubiquinone hydroxylase, mitochondrial	4273.99	3508.39	4158.4	4192.99	2339.64	
Q99829	Q99829	CPNE1_HUMAN	CPNE1	Copine-1	1235.44	1167.31		1194.81	1337.4	1637.8
Q99832	Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta	5228.55	7976.23	10731.7	9693.4	12590.1	9877.45
Q99873	Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1		1082.08	1229.42	1285.25	804.383	1809.21
Q99961	Q99961	SH3G1_HUMAN	SH3GL1	Endophilin-A2	265.904					
Q9BQ69	Q9BQ69	MACD1_HUMAN	MACROD1	ADP-ribose glycohydrolase MACROD1	17378.2	18104.8	17038.8	7264.31	12090.9	10408
Q9BQA1	Q9BQA1	MEP50_HUMAN	WDR77	Methylosome protein 50	1655.44	2655.12	1728.73	2767.78	2813.07	3445.17
Q9BQE3	Q9BQE3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain					1569.05	2905.04
Q9BQS8	Q9BQS8	FYCO1_HUMAN	FYCO1	FYVE and coiled-coil domain-containing protein 1	928.961	741.028	1141.49		1868.53	2062.74
Q9BR39	Q9BR39	JPH2_HUMAN	JPH2	Junctophilin-2	4234.35	4091.92	4459	6983.39	5354.33	4406.25
Q9BRA2	Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17	5704.49	7331.45	7121.81	5968.86	6936.24	5995.46
Q9BRC7	Q9BRC7	PLCD4_HUMAN	PLCD4	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4	4553.22	4605.91	3530.03	4898.09	3861.12	4154.21
Q9BRF8	Q9BRF8	CPPED_HUMAN	CPPED1	Serine/threonine-protein phosphatase CPPED1	1309.34	589.464	1283.94	2464.88	1449.44	
Q9BRG1	Q9BRG1	VPS25_HUMAN	VPS25	Vacuolar protein-sorting-associated protein 25	2773.71	2221.4	1890.35	3019.18	2795.46	2584.55
Q9BRX2	Q9BRX2	PELO_HUMAN	PELO	Protein pelota homolog	405.234	190.236	549.829	2447.23		675.801
Q9BRX8	Q9BRX8	PXL2A_HUMAN	PRXL2A	Peroxiredoxin-like 2A	1078.96	1550.94	828.494	1778.7	799.372	1505.59
Q9BS92	Q9BS92	NPS3B_HUMAN	NIPSNAP3B	Protein NipSnap homolog 3B	11035.1	13192.8	13954.1	7015.64	13334.8	8545.07
Q9BSD7	Q9BSD7	NTPCR_HUMAN	NTPCR	Cancer-related nucleoside-triphosphatase	2094.77		2372.94			5629.16
Q9BSE5	Q9BSE5	SPEB_HUMAN	AGMAT	Agmatinase, mitochondrial		2067.92	1427.44			
Q9BSH4	Q9BSH4	TACO1_HUMAN	TACO1	Translational activator of cytochrome c oxidase 1	1353.43	2065.03	2064.21		1543.3	1339.76
Q9BSH5	Q9BSH5	HDHD3_HUMAN	HDHD3	Haloacid dehalogenase-like hydrolase domain-containing protein 3	1082.88	815.493	658.799			
Q9BSJ8	Q9BSJ8	ESYT1_HUMAN	ESYT1	Extended synaptotagmin-1	2215	2950.43	3272.12	2206.8	5013.67	6010.65
Q9BSK4	Q9BSK4	FEM1A_HUMAN	FEM1A	Protein fem-1 homolog A	398.244	498.97	319.136		639.169	
Q9BSL1	Q9BSL1	UBAC1_HUMAN	UBAC1	Ubiquitin-associated domain-containing protein 1	740.191	1032.34	979.138	3193.74	1030.32	1236.9
Q9BT78	Q9BT78	CSN4_HUMAN	COPS4	COP9 signalosome complex subunit 4	6129.11	5719.79	6626.26	5342.69	5003.11	5369.87
Q9BTE6	Q9BTE6	AASD1_HUMAN	AARSD1	Alanyl-tRNA editing protein Aarsd1	783.862	1356.21	655.761		960.814	878.513
Q9BTT0	Q9BTT0	AN32E_HUMAN	ANP32E	Acidic leucine-rich nuclear phosphoprotein 32 family member E	2370.18	1811.81	1811.15	1938.34	3074.69	2432.37
Q9BTV4	Q9BTV4	TMM43_HUMAN	TMEM43	Transmembrane protein 43	2980.96	3759.54	2695.2	9143.83	8478.64	8127.67
Q9BTZ2	Q9BTZ2	DHRS4_HUMAN	DHRS4	Dehydrogenase/reductase SDR family member 4		1073.81	856.454		949.404	
Q9BUK0	Q9BUK0	CHCH7_HUMAN	CHCHD7	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7		1815.81	657.9			926.361
Q9BUR5	Q9BUR5	MIC26_HUMAN	APOO	MICOS complex subunit MIC26	848.647	815.992	850.046			502.085
Q9BV57	Q9BV57	MTND_HUMAN	ADI1	Acireductone dioxygenase	2066.84	2558.77	1402.2	1745.06	2264.06	5355.37
Q9BV79	Q9BV79	MECR_HUMAN	MECR	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	14720	16286.7	16162	23523.8	9284.59	6744.99
Q9BV86	Q9BV86	NTM1A_HUMAN	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	4324.45	5555.18	3087.81	2839.14	3014.18	4013.13
Q9BVA1	Q9BVA1	TBB2B_HUMAN	TUBB2B	Tubulin beta-2B chain	4239.49	5051.05	1805.92	9535.36	13752.8	16468.3
Q9BVC6	Q9BVC6	TM109_HUMAN	TMEM109	Transmembrane protein 109	1507.52					
Q9BVG4	Q9BVG4	PBDC1_HUMAN	PBDC1	Protein PBDC1	1357.34	1495.48	724.663	1278.98	1052.3	1624.8
Q9BW30	Q9BW30	TPPP3_HUMAN	TPPP3	Tubulin polymerization-promoting protein family member 3	5925.84	3234.07	3190.65		13287.1	6505.02
Q9BW91	Q9BW91	NUDT9_HUMAN	NUDT9	ADP-ribose pyrophosphatase, mitochondrial	2083.17	2191.91	2493.3	1724	1530.47	1172.63
Q9BWF3	Q9BWF3	RBM4_HUMAN	RBM4	RNA-binding protein 4	424.371	586.085	190.953			
Q9BWH2	Q9BWH2	FUND2_HUMAN	FUNDC2	FUN14 domain-containing protein 2	5000.34	4828.31	5937.58	7670.03	6263.26	
Q9BX66	Q9BX66	SRBS1_HUMAN	SORBS1	Sorbin and SH3 domain-containing protein 1	777.141	1480.06	1679.45	1474.13	2033.46	1457.77
Q9BX68	Q9BX68	HINT2_HUMAN	HINT2	Adenosine 5'-monophosphoramidase HINT2	6451.81	7420.29	7185.38	4626.68	6682.58	4069.5
Q9BXI3	Q9BXI3	5NT1A_HUMAN	NT5C1A	Cytosolic 5'-nucleotidase 1A	3807.2	6209.27	6325.22	3609.6	11139.8	5589.92
Q9BXK5	Q9BXK5	B2L13_HUMAN	BCL2L13	Bcl-2-like protein 13	6378.32	8694.39	5935.99	7490.79	6112	5686.38
Q9BXN1	Q9BXN1	ASPN_HUMAN	ASPN	Asporin	1560.5	2313.99	1337.72	24702.3	44732.7	39324.8
Q9BXS1	Q9BXS1	IDI2_HUMAN	IDI2	Isopentenyl-diphosphate delta-isomerase 2	19822.3	13347.2	23061.9	4669.98	3273.75	1416.62
Q9BXS5	Q9BXS5	AP1M1_HUMAN	AP1M1	AP-1 complex subunit mu-1		749.145	764.643		1178.72	767.848
Q9BXW6	Q9BXW6	OSBL1_HUMAN	OSBPL1A	Oxysterol-binding protein-related protein 1	1469.34	1219.87	1080.83			461.269
Q9BXW7	Q9BXW7	HDHD5_HUMAN	HDHD5	Haloacid dehalogenase-like hydrolase domain-containing 5	3929.24	5415.31	4731.62	4118.47	5767.12	4610.49
Q9BY44	Q9BY44	EIF2A_HUMAN	EIF2A	Eukaryotic translation initiation factor 2A		2262.41	1332.04			
Q9BYD1	Q9BYD1	RM13_HUMAN	MRPL13	39S ribosomal protein L13, mitochondrial	4912.7	6930.71	7563.85		5507.31	3901.04
Q9BYD3	Q9BYD3	RM04_HUMAN	MRPL4	39S ribosomal protein L4, mitochondrial		1616.58	930.761			
Q9BYT8	Q9BYT8	NEUL_HUMAN	NLN	Neurolysin, mitochondrial			400.731		804.557	
Q9BYV2	Q9BYV2	TRI54_HUMAN	TRIM54	Tripartite motif-containing protein 54	3613.49	3924.71	3470.37	2220.3	2736.46	5194.41
Q9BZQ8	Q9BZQ8	NIBA1_HUMAN	NIBAN1	Protein Niban 1		3412.78	1918.86	8139.17	5679.17	5756.48
Q9BZZ5	Q9BZZ5	API5_HUMAN	API5	Apoptosis inhibitor 5	1240.2	1296.17	847.205		2811.76	1042.49
Q9C005	Q9C005	DPY30_HUMAN	DPY30	Protein dpy-30 homolog					562.223	
Q9C0C9	Q9C0C9	UBE2O_HUMAN	UBE2O	(E3-independent) E2 ubiquitin-conjugating enzyme	435.255					
Q9C0D3	Q9C0D3	ZY11B_HUMAN	ZYG11B	Protein zyg-11 homolog B			765.209			
Q9C0E2	Q9C0E2	XPO4_HUMAN	XPO4	Exportin-4	745.22	545.078	1217.82		489.972	697.208
Q9C0E8	Q9C0E8	LNP_HUMAN	LNPK	Endoplasmic reticulum junction formation protein lunapark	2461.73	1471.41	2263.02			2159.5
Q9GZM7	Q9GZM7	TINAL_HUMAN	TINAGL1	Tubulointerstitial nephritis antigen-like	12916.2	6906.13	3567.32	6011.52	3349.02	4142.28
Q9GZP4	Q9GZP4	PITH1_HUMAN	PITHD1	PITH domain-containing protein 1	2167.67	1819.08	846.974	834.405	1176.51	1594.6
Q9GZT3	Q9GZT3	SLIRP_HUMAN	SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial	6767.83	9390.31	7606.86		9716.56	7654.65
Q9GZT8	Q9GZT8	NIF3L_HUMAN	NIF3L1	NIF3-like protein 1	5213.76	4235.3	2947.12	2518.67	4649.13	7481.07
Q9GZV1	Q9GZV1	ANKR2_HUMAN	ANKRD2	Ankyrin repeat domain-containing protein 2	56643	33374.4	38668.2	58763.8	71883.5	31801.6
Q9H061	Q9H061	T126A_HUMAN	TMEM126A	Transmembrane protein 126A	2689.71	4181.19	3989.35	3409.83	2065.42	2453.7
Q9H0E2	Q9H0E2	TOLIP_HUMAN	TOLLIP	Toll-interacting protein	2493.37	3760.14	4020.32	2340.67	3386.01	3372.69
Q9H0N5	Q9H0N5	PHS2_HUMAN	PCBD2	Pterin-4-alpha-carbinolamine dehydratase 2	19329.4	30270.4	22921.7	11870.4	19060.3	9918.54
Q9H0P0	Q9H0P0	5NT3A_HUMAN	NT5C3A	Cytosolic 5'-nucleotidase 3A	24239.2	32077.4	25601.6	6818	11821.3	7339.26
Q9H0R4	Q9H0R4	HDHD2_HUMAN	HDHD2	Haloacid dehalogenase-like hydrolase domain-containing protein 2	3590.96	4929.08	4384.91	2563.37	4037.47	4590.42
Q9H0U4	Q9H0U4	RAB1B_HUMAN	RAB1B	Ras-related protein Rab-1B	3661.19	3902.5	4380.63	5665.08	4416.34	6161.36
Q9H0V9	Q9H0V9	LMA2L_HUMAN	LMAN2L	VIP36-like protein	783.723		674.673			
Q9H0W9	Q9H0W9	CK054_HUMAN	C11orf54	Ester hydrolase C11orf54	2858.27	6301.59	3251.17	2676.97	3832.82	3629.04
Q9H0Z9	Q9H0Z9	RBM38_HUMAN	RBM38	RNA-binding protein 38	1368.25		698.458			
Q9H1E5	Q9H1E5	TMX4_HUMAN	TMX4	Thioredoxin-related transmembrane protein 4	2732.8	4130.45	2445.25	2860.4	1982.29	2214.73
Q9H1R3	Q9H1R3	MYLK2_HUMAN	MYLK2	Myosin light chain kinase 2, skeletal/cardiac muscle	8394.86	8643.41	9193.22	7600.44	6899.48	6972.34
Q9H223	Q9H223	EHD4_HUMAN	EHD4	EH domain-containing protein 4	658.877	703.967	660.47	2938.69	1883.23	2132.89
Q9H299	Q9H299	SH3L3_HUMAN	SH3BGRL3	SH3 domain-binding glutamic acid-rich-like protein 3	1743.56	2724.34	1807.36	2157.2	2065.28	4492.58
Q9H2H8	Q9H2H8	PPIL3_HUMAN	PPIL3	Peptidyl-prolyl cis-trans isomerase-like 3	2216.61		2984.03	2006.27		4370.02
Q9H2U2	Q9H2U2	IPYR2_HUMAN	PPA2	Inorganic pyrophosphatase 2, mitochondrial	2929.8	3805.28	2199.7		3565.17	2222.82
Q9H3K6	Q9H3K6	BOLA2_HUMAN	BOLA2B	BolA-like protein 2	521.271	1699.53	3367.54	2375.71	3112.64	3611.91
Q9H3N1	Q9H3N1	TMX1_HUMAN	TMX1	Thioredoxin-related transmembrane protein 1	1126.31	2934.75	2340.15			4810.47
Q9H444	Q9H444	CHM4B_HUMAN	CHMP4B	Charged multivesicular body protein 4b	587.557	834.591	900.824			
Q9H446	Q9H446	RWDD1_HUMAN	RWDD1	RWD domain-containing protein 1		1870.35	2136.06		1466.66	878.06
Q9H477	Q9H477	RBSK_HUMAN	RBKS	Ribokinase	841.556	1539.95	1759.6	1293.21	1334.51	926.133
Q9H479	Q9H479	FN3K_HUMAN	FN3K	Fructosamine-3-kinase	4758.1	5371.33	3353.3		2827.45	
Q9H4A4	Q9H4A4	AMPB_HUMAN	RNPEP	Aminopeptidase B	3835.01	4709.07	3441.04	2976	4997.54	4091.99
Q9H4M9	Q9H4M9	EHD1_HUMAN	EHD1	EH domain-containing protein 1	2702.6	3846.21	2459.27	7553.05	10163.1	12866.6
Q9H511	Q9H511	KLH31_HUMAN	KLHL31	Kelch-like protein 31		1779.59	2040.3		1671.56	
Q9H6L5	Q9H6L5	RETR1_HUMAN	RETREG1	Reticulophagy regulator 1	818.753	1176.15	1135.91	2935.01		
Q9H6R3	Q9H6R3	ACSS3_HUMAN	ACSS3	Acyl-CoA synthetase short-chain family member 3, mitochondrial			466.167			
Q9H773	Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	2711.22	3601.63	2807.72		3345.65	1835.54
Q9H7C9	Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	7332.61	12567.9	8332.16	5689.44	3491.65	5185.55
Q9H7Z7	Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	2805.52	3335.69	3340.31	4418.66	2889.73	2223.66
Q9H845	Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial		820.392	780.155		900.791	765.381
Q9H8H3	Q9H8H3	MET7A_HUMAN	METTL7A	Putative methyltransferase-like protein 7A	1356.31	974.179	881.668	1854.44	1587.04	1809.5
Q9H987	Q9H987	SYP2L_HUMAN	SYNPO2L	Synaptopodin 2-like protein	11930.6	8470.46	9591.04	10851.7	10794.9	13531.1
Q9H993	Q9H993	ARMT1_HUMAN	ARMT1	Damage-control phosphatase ARMT1	1893.2	2882.26	2503.43	3429.8	3883.52	2559.28
Q9H9P8	Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	8267.71	9247.43	13008.6	5337.64	5824.14	4471.75
Q9HA64	Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	1393.26		1217.92		1165.96	1384.47
Q9HA65	Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	1277.4	1579.03	1213.78	1518.62	1224.21	1258.19
Q9HA77	Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	1212.02	1896.32	525.889	538.156	1574.2	
Q9HAT2	Q9HAT2	SIAE_HUMAN	SIAE	Sialate O-acetylesterase	2329.53	2669.91	2928.38		1229.9	
Q9HAV7	Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial		1636.87	1190.69		1190.75	
Q9HBH5	Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	438.819	822.261	823.251			1744.56
Q9HBI1	Q9HBI1	PARVB_HUMAN	PARVB	Beta-parvin	2568.08	3175.27	3329	3626.72	3749.98	4264.31
Q9HBL0	Q9HBL0	TENS1_HUMAN	TNS1	Tensin-1	3893.92	4781.71	2933.1	3887.49	5194.38	7101.88
Q9HBL7	Q9HBL7	PLRKT_HUMAN	PLGRKT	Plasminogen receptor (KT)	2379.62	3793.33	2527.56		2531.95	
Q9HC38	Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	1234.04	2666.82	1517.31	3143.58	3215.93	3074.49
Q9HCC0	Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	2659.31	2250.28	2710.67	1929.49	1814.49	
Q9HCP6	Q9HCP6	HHATL_HUMAN	HHATL	Protein-cysteine N-palmitoyltransferase HHAT-like protein	5886.25	8534.94	7768.56	13510.5	6429.04	8456.65
Q9HCU5	Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	1359.3	1761.79	1749.54	947.425	1737.81	2684.95
Q9HDC5	Q9HDC5	JPH1_HUMAN	JPH1	Junctophilin-1	3679.47	2784.64	2268.41	2984.5	2958.26	2488.57
Q9HDC9	Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	998.384	591.642	499.864	1133.46	1393.72	779.078
Q9NP81	Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	936.21	1351.16	1944.1			
Q9NP98	Q9NP98	MYOZ1_HUMAN	MYOZ1	Myozenin-1	182056	187663	170130	114062	159944	148652
Q9NPA8	Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	567.742		857.581			665.47
Q9NPC6	Q9NPC6	MYOZ2_HUMAN	MYOZ2	Myozenin-2	58918.3	26085.1	25290.2	24529.4	35653.4	40124.4
Q9NPJ3	Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	4678.47	2179.34	3699.45	2916.18	5100.12	3023.56
Q9NPY3	Q9NPY3	C1QR1_HUMAN	CD93	Complement component C1q receptor			1035.76		1254.94	
Q9NQC3	Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	113744	178526	145833	118217	103018	113975
Q9NQE9	Q9NQE9	HINT3_HUMAN	HINT3	Adenosine 5'-monophosphoramidase HINT3	1804.38	2220.57	2625.24		2365.1	2692.31
Q9NQG5	Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B			513.837		899.25	957.968
Q9NQR4	Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	2600.71	2736.01	2244.96	5154.65	4864.79	3416.44
Q9NQW7	Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	2232.54	1435.84	1438.78		2636.36	1871.16
Q9NR12	Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	17894	23852.4	19546.3	5125.78	12882.2	14091.3
Q9NR19	Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	685.603		711.504			
Q9NR28	Q9NR28	DBLOH_HUMAN	DIABLO	Diablo IAP-binding mitochondrial protein	19603.1	11502.4	11391.7	17952.4	16955.6	9577.41
Q9NR31	Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	1184.42	966.012	1085.29	656.025	1113.59	1891.54
Q9NR46	Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	1832.18	1983.74	1544.38		2693.79	3486.89
Q9NR56	Q9NR56	MBNL1_HUMAN	MBNL1	Muscleblind-like protein 1	6811.73	6227.47				
Q9NRG4	Q9NRG4	SMYD2_HUMAN	SMYD2	N-lysine methyltransferase SMYD2	966.815	1671.16	1776.53			
Q9NRN7	Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	1047.75	987.309	1926.23	893.422	2061.07	1695.5
Q9NRP2	Q9NRP2	COXM2_HUMAN	CMC2	COX assembly mitochondrial protein 2 homolog	2461.64	2472.97	1617.4			1508.16
Q9NRX2	Q9NRX2	RM17_HUMAN	MRPL17	39S ribosomal protein L17, mitochondrial	594.231	1738.72	1103.95		1271.6	
Q9NRX4	Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	69526.5	88447.4	78868.7	21019.1	39440.8	38211.1
Q9NRY5	Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	2308.54	1459.21	2156.72		1835.45	
Q9NSC5	Q9NSC5	HOME3_HUMAN	HOMER3	Homer protein homolog 3	507.689	968.237	575.582		765.815	1497.38
Q9NSD9	Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	191757	250491	155257	438580	481209	436492
Q9NSE4	Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	7502.41	7727.89	6754.25	5169.61	5740.52	4368.83
Q9NTG7	Q9NTG7	SIR3_HUMAN	SIRT3	NAD-dependent protein deacetylase sirtuin-3, mitochondrial		2464.23	1561.35			
Q9NTJ4	Q9NTJ4	MA2C1_HUMAN	MAN2C1	Alpha-mannosidase 2C1	1030.79	1148.43	1349.09		631.136	1751.25
Q9NTK5	Q9NTK5	OLA1_HUMAN	OLA1	Obg-like ATPase 1	7424.65	8225.07	6302.01	4637.95	5613.92	7212.98
Q9NTM9	Q9NTM9	CUTC_HUMAN	CUTC	Copper homeostasis protein cutC homolog	2906.97	2940.78	4269.03	8600.81	4900.69	6109.12
Q9NUB1	Q9NUB1	ACS2L_HUMAN	ACSS1	Acetyl-coenzyme A synthetase 2-like, mitochondrial	2571.37	2206.61	3844.91	3745.32	3949.06	1708.93
Q9NUJ1	Q9NUJ1	ABHDA_HUMAN	ABHD10	Palmitoyl-protein thioesterase ABHD10, mitochondrial	3334.08	2013.51	2083.26		3137.18	
Q9NUQ9	Q9NUQ9	CYRIB_HUMAN	CYRIB	CYFIP-related Rac1 interactor B	1581.79	2100.03	1146.5	5303.38	3015.65	4325.22
Q9NUU7	Q9NUU7	DD19A_HUMAN	DDX19A	ATP-dependent RNA helicase DDX19A	3326.36	3466.24	2954.49	3134.23	3147.05	3659.21
Q9NVA2	Q9NVA2	SEP11_HUMAN	SEPTIN11	Septin-11		2983.95	1565.12		4476.57	6231.21
Q9NVE7	Q9NVE7	PANK4_HUMAN	PANK4	4'-phosphopantetheine phosphatase	3089.08	3805.99	2998.74	2925.39	3260.4	1985.92
Q9NVH1	Q9NVH1	DJC11_HUMAN	DNAJC11	DnaJ homolog subfamily C member 11	1942.14		2143.4	1412.4	2057.22	
Q9NVH6	Q9NVH6	TMLH_HUMAN	TMLHE	Trimethyllysine dioxygenase, mitochondrial	1132.59	1638.87	2288.96	2553.25	1706.12	1656.09
Q9NVI7	Q9NVI7	ATD3A_HUMAN	ATAD3A	ATPase family AAA domain-containing protein 3A	3140.03	3079.04	2006.29		2732.48	2285.28
Q9NVJ2	Q9NVJ2	ARL8B_HUMAN	ARL8B	ADP-ribosylation factor-like protein 8B	3268.84	4371.27	2656.73		4691.61	
Q9NVS9	Q9NVS9	PNPO_HUMAN	PNPO	Pyridoxine-5'-phosphate oxidase	12213.5	13233.4	12355.3	4887.17	9390.58	9049.54
Q9NVT9	Q9NVT9	ARMC1_HUMAN	ARMC1	Armadillo repeat-containing protein 1	1397.75	1200.13	2212.19	1098.05	1393.99	990.094
Q9NWU1	Q9NWU1	OXSM_HUMAN	OXSM	3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial	818.109	1361.58	717.861			
Q9NWV4	Q9NWV4	CZIB_HUMAN	CZIB	CXXC motif containing zinc binding protein	9140.48	10005.2	10707.2		10191.3	6497.08
Q9NX14	Q9NX14	NDUBB_HUMAN	NDUFB11	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial	3363.2	3996.02	3675.26		3091.04	
Q9NX40	Q9NX40	OCAD1_HUMAN	OCIAD1	OCIA domain-containing protein 1	3424.61	3391.68	3435.22	1960.66	2459.81	1530.55
Q9NX46	Q9NX46	ADPRS_HUMAN	ADPRS	ADP-ribosylhydrolase ARH3	2036.55	3283.88	2236.62	4058.47	3223.11	3352.09
Q9NX55	Q9NX55	HYPK_HUMAN	HYPK	Huntingtin-interacting protein K	747.968	1035.59	332.047		1610.79	1385.12
Q9NX63	Q9NX63	MIC19_HUMAN	CHCHD3	MICOS complex subunit MIC19	8032.9	9470.77	7059.6	5686.05	7141.67	3218.02
Q9NXA8	Q9NXA8	SIR5_HUMAN	SIRT5	NAD-dependent protein deacylase sirtuin-5, mitochondrial	6209.73	5948.06	7153.5	3712.14	4718	2253.5
Q9NY33	Q9NY33	DPP3_HUMAN	DPP3	Dipeptidyl peptidase 3	3485.5	8663.67	6441.21	2395.01	7613.17	7117.24
Q9NY65	Q9NY65	TBA8_HUMAN	TUBA8	Tubulin alpha-8 chain	7523.33	9481.85	6655.71	6797.19	5137.11	4725.84
Q9NYF8	Q9NYF8	BCLF1_HUMAN	BCLAF1	Bcl-2-associated transcription factor 1	797.956	620.075	465.352		528.911	2027.85
Q9NYL2	Q9NYL2	M3K20_HUMAN	MAP3K20	Mitogen-activated protein kinase kinase kinase 20	3238.28	5115.7	6962.4	6441.77	6916.55	5367.53
Q9NYU2	Q9NYU2	UGGG1_HUMAN	UGGT1	UDP-glucose:glycoprotein glucosyltransferase 1	844.233		1374.02	2086.19	1548.06	3006.67
Q9NZ01	Q9NZ01	TECR_HUMAN	TECR	Very-long-chain enoyl-CoA reductase	4933.21	3320.78	4545.15	7794.66	6673.93	7047.64
Q9NZ08	Q9NZ08	ERAP1_HUMAN	ERAP1	Endoplasmic reticulum aminopeptidase 1	680.245	723.118	663.704	1966.75	1426.03	2427.68
Q9NZ45	Q9NZ45	CISD1_HUMAN	CISD1	CDGSH iron-sulfur domain-containing protein 1	54752.6	62359.1	35294.6	16304.1	30583.7	14677
